"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.577327780E-1,-7.199404836E-1,-5.892325640E-1,1.011206818E1,1.015477386E1
7.601791850E-1,-6.816553473E-1,-5.892325640E-1,1.006181908E1,1.010208158E1
7.626248620E-1,-6.409773827E-1,-5.246263742E-1,9.951749802E0,9.986160872E0
7.650714240E-1,-6.242275834E-1,-5.150550604E-1,9.910772324E0,9.943759341E0
7.675186640E-1,-5.979065299E-1,-4.597210586E-1,9.870094299E0,9.898868478E0
7.699651220E-1,-6.122635007E-1,-4.549354017E-1,9.843772888E0,9.873282002E0
7.724107990E-1,-6.170491576E-1,-4.286143482E-1,9.829416275E0,9.858087250E0
7.748572580E-1,-6.505486369E-1,-3.927220106E-1,9.800702095E0,9.830117276E0
7.773045490E-1,-6.888338327E-1,-4.286143482E-1,9.786345482E0,9.819916507E0
7.797510080E-1,-7.031907439E-1,-4.501497746E-1,9.750452995E0,9.786135379E0
7.821966850E-1,-7.247261405E-1,-4.501497746E-1,9.695418358E0,9.732882406E0
7.846431430E-1,-7.606185079E-1,-4.692923427E-1,9.626026154E0,9.667427544E0
7.870904870E-1,-7.893323898E-1,-5.054838061E-1,9.520742416E0,9.566770388E0
7.895368930E-1,-7.917252183E-1,-5.557330847E-1,9.389137268E0,9.438832911E0
7.919825700E-1,-7.965108156E-1,-6.035895348E-1,9.120841980E0,9.175429594E0
7.944290280E-1,-8.060821295E-1,-6.753742099E-1,8.955737114E0,9.017268210E0
7.968763720E-1,-7.893323898E-1,-7.351947427E-1,8.692227364E0,8.758902527E0
7.993227780E-1,-7.247261405E-1,-8.309076428E-1,8.637192726E0,8.707280498E0
8.017685080E-1,-6.218347549E-1,-9.002995491E-1,8.601300240E0,8.670616100E0
8.042149660E-1,-5.476573110E-1,-9.840483069E-1,8.594121933E0,8.667595480E0
8.066622580E-1,-4.495515525E-1,-1.029511929E0,8.630014420E0,8.702823696E0
8.091087160E-1,-3.275175989E-1,-1.092024446E0,8.725727081E0,8.799891946E0
8.115543930E-1,-2.338984162E-1,-1.130309582E0,8.799904823E0,8.875282143E0
8.140008510E-1,-1.214357466E-1,-1.151844978E0,8.850452423E0,8.925917409E0
8.164481950E-1,-3.290131316E-2,-1.168594718E0,8.903095245E0,8.979521204E0
8.188946010E-1,5.383851007E-3,-1.197308660E0,8.917451859E0,8.997473238E0
8.213402780E-1,5.383851007E-3,-1.199701428E0,8.941379547E0,9.021506565E0
8.237867370E-1,5.383851007E-3,-1.254736423E0,9.039485931E0,9.126154633E0
8.262340800E-1,5.982056609E-4,-1.261914849E0,9.120841980E0,9.207724359E0
8.286804870E-1,-2.333002165E-2,-1.316949725E0,9.192625999E0,9.286510304E0
8.311261640E-1,-5.922235921E-2,-1.350449324E0,9.288339615E0,9.386185246E0
8.335727260E-1,-1.070788130E-1,-1.419841170E0,9.427422523E0,9.534343725E0
8.360199660E-1,-2.123630047E-1,-1.477268934E0,9.547062874E0,9.663013560E0
8.384664240E-1,-2.940180898E-1,-1.532303810E0,9.642776489E0,9.768190212E0
8.409121010E-1,-4.399802685E-1,-1.537089467E0,9.695418358E0,9.826360659E0
8.433585600E-1,-6.050850153E-1,-1.558624864E0,9.757631302E0,9.899838785E0
8.458059030E-1,-7.366902828E-1,-1.592124343E0,9.874879837E0,1.002949771E1
8.482523100E-1,-8.590233326E-1,-1.637887120E0,1.004506969E1,1.021391308E1
8.506979870E-1,-9.643075466E-1,-1.601695657E0,1.011685371E1,1.028815081E1
8.531444450E-1,-1.122233868E0,-1.568196177E0,1.006660461E1,1.024964275E1
8.555917890E-1,-1.229910851E0,-1.513161182E0,1.012164021E1,1.030776105E1
8.580381950E-1,-1.330409408E0,-1.460519075E0,1.022931671E1,1.041835042E1
8.604838720E-1,-1.354337573E0,-1.348056436E0,1.027717304E1,1.045331393E1
8.629304350E-1,-1.294517040E0,-1.247557878E0,1.038963604E1,1.054403680E1
8.653776740E-1,-1.217946768E0,-1.173380375E0,1.068664455E1,1.081963898E1
8.678241330E-1,-1.131805062E0,-1.130309582E0,1.105274677E1,1.116789119E1
8.702698100E-1,-1.110269666E0,-1.051346421E0,1.118704414E1,1.129105773E1
8.727162680E-1,-1.098305583E0,-9.266205430E-1,1.124686432E1,1.133829166E1
8.751635600E-1,-1.093519926E0,-8.045865893E-1,1.131386375E1,1.139502780E1
8.776100180E-1,-1.086341500E0,-6.538388133E-1,1.135454178E1,1.142511541E1
8.800556950E-1,-1.095912814E0,-5.198407173E-1,1.135932732E1,1.142390373E1
8.825021530E-1,-1.155733347E0,-3.975076675E-1,1.132582760E1,1.139158034E1
8.849494970E-1,-1.170090318E0,-2.419741899E-1,1.147657585E1,1.153860720E1
8.873959030E-1,-1.138983607E0,-1.271187067E-1,1.159621716E1,1.165271192E1
8.898415800E-1,-1.179661512E0,-1.103689447E-1,1.134257793E1,1.140429116E1
8.922881430E-1,-1.380658627E0,-1.055833027E-1,1.069382381E1,1.078309945E1
8.947353830E-1,-1.529312730E0,-2.662015148E-2,9.987641335E0,1.010408261E1
8.971817890E-1,-1.546062589E0,1.603191197E-1,9.468100548E0,9.594839224E0
8.996275180E-1,-1.397408366E0,3.469592929E-1,9.276374817E0,9.387452297E0
9.020739760E-1,-1.004985452E0,5.144568682E-1,9.259625435E0,9.328200514E0
9.045212680E-1,-6.194419861E-1,6.822535396E-1,9.494421005E0,9.539036036E0
9.069677260E-1,-3.921238184E-1,7.899305820E-1,9.673882484E0,9.713997825E0
9.094134030E-1,-3.777668774E-1,8.473583460E-1,9.743274689E0,9.787345178E0
9.118598620E-1,-4.686941206E-1,8.545367718E-1,9.783952713E0,9.832377025E0
9.143072050E-1,-5.644070506E-1,8.114659786E-1,9.882058144E0,9.931369770E0
9.167536120E-1,-5.811567903E-1,6.559324861E-1,9.949057579E0,9.987579154E0
9.191992890E-1,-5.428716540E-1,4.881358147E-1,1.005464077E1,1.008111042E1
9.216457470E-1,-5.428716540E-1,2.512463629E-1,1.010010433E1,1.011780321E1
9.240930910E-1,-6.170491576E-1,2.093719784E-3,1.009531879E1,1.011415916E1
9.265394970E-1,-7.031907439E-1,-2.730808854E-1,9.973284721E0,1.000177277E1
9.289851740E-1,-7.606185079E-1,-5.318048596E-1,9.779167175E0,9.823108854E0
9.314317370E-1,-8.252246976E-1,-7.280163169E-1,9.525527954E0,9.588883478E0
9.338789760E-1,-7.917252183E-1,-8.356932998E-1,9.264410973E0,9.335658669E0
9.363254350E-1,-6.840481758E-1,-8.428717852E-1,9.051449776E0,9.116309439E0
9.387711120E-1,-4.878367186E-1,-7.998009920E-1,8.891130447E0,8.940350492E0
9.412175700E-1,-3.035893738E-1,-6.753742099E-1,8.843274117E0,8.874220751E0
9.436649140E-1,-1.621137410E-1,-5.533402562E-1,8.895915985E0,8.914582857E0
9.461113200E-1,-6.400800496E-2,-4.477569461E-1,8.991629601E0,9.002998733E0
9.485569970E-1,-3.290131316E-2,-3.975076675E-1,9.147162437E0,9.155854712E0
9.510034550E-1,-6.879365444E-2,-3.640081584E-1,9.338588715E0,9.345933537E0
9.534507990E-1,-1.357926875E-1,-3.783650696E-1,9.482457161E0,9.490974322E0
9.558972050E-1,-2.410768867E-1,-3.687937856E-1,9.604491234E0,9.614591972E0
9.583428830E-1,-2.964109182E-1,-3.879363835E-1,9.695418358E0,9.707702674E0
9.607894450E-1,-3.059822023E-1,-3.927220106E-1,9.750452995E0,9.763154680E0
9.632366850E-1,-2.745763958E-1,-3.664009571E-1,9.767203331E0,9.777929370E0
9.656831430E-1,-2.458625287E-1,-2.922234535E-1,9.748060226E0,9.755537971E0
9.681288200E-1,-2.051845491E-1,-2.204387933E-1,9.704989433E0,9.709660852E0
9.705752780E-1,-1.812563092E-1,-1.390828192E-1,9.669096947E0,9.671795782E0
9.730226220E-1,-1.262213886E-1,-9.122636169E-2,9.671489716E0,9.672743530E0
9.754690280E-1,-1.166501045E-1,-6.011966988E-2,9.630811691E0,9.631705740E0
9.779147050E-1,-1.525424421E-1,-4.336991161E-2,9.621240616E0,9.622547539E0
9.803611640E-1,-1.645065546E-1,-3.379862010E-2,9.626026154E0,9.627491068E0
9.828085080E-1,-2.075773627E-1,-4.097708687E-2,9.592526436E0,9.594859608E0
9.852549140E-1,-2.267199457E-1,-4.576273263E-2,9.566205978E0,9.569001671E0
9.877005910E-1,-2.964109182E-1,-3.619144112E-2,9.573384285E0,9.578040296E0
9.901471530E-1,-3.466601670E-1,-7.447660714E-2,9.539884567E0,9.546471473E0
9.925943930E-1,-3.849453330E-1,-1.247258782E-1,9.527920723E0,9.536509464E0
9.950407990E-1,-4.639084935E-1,-1.869392693E-1,9.551849365E0,9.564935111E0
9.974865280E-1,-5.309075117E-1,-2.395813614E-1,9.542277336E0,9.560037593E0
9.999329870E-1,-6.146563292E-1,-2.898306549E-1,9.604491234E0,9.628502276E0
1.002380330E0,-6.936194897E-1,-3.472583890E-1,9.628418922E0,9.659614243E0
1.004826737E0,-7.007979155E-1,-3.640081584E-1,9.688240051E0,9.720371132E0
1.007272414E0,-7.175477147E-1,-4.286143482E-1,9.693025589E0,9.728994298E0
1.009718872E0,-7.438687682E-1,-4.381856322E-1,9.728918076E0,9.767148730E0
1.012166216E0,-7.486543655E-1,-4.668995142E-1,9.707382202E0,9.747396972E0
1.014612622E0,-7.414759398E-1,-4.716851711E-1,9.704989433E0,9.744695653E0
1.017058299E0,-7.271189690E-1,-4.621138871E-1,9.664311409E0,9.702637077E0
1.019504862E0,-7.390831113E-1,-4.692923427E-1,9.671489716E0,9.711034572E0
1.021952101E0,-7.869395614E-1,-4.911268353E-1,9.671489716E0,9.715873237E0
1.024398508E0,-7.845467329E-1,-4.911268353E-1,9.688240051E0,9.732354003E0
1.026844185E0,-7.606185079E-1,-4.887340367E-1,9.724132538E0,9.766071630E0
1.029290747E0,-7.055835724E-1,-5.006981492E-1,9.748060226E0,9.786379565E0
1.031737987E0,-6.409773827E-1,-4.887340367E-1,9.803094864E0,9.836177198E0
1.034184445E0,-5.691927075E-1,-4.668995142E-1,9.841380119E0,9.868877249E0
1.036630122E0,-5.715855360E-1,-4.429712892E-1,9.850952148E0,9.877458773E0
1.039076580E0,-5.356931686E-1,-4.310071766E-1,9.829416275E0,9.853433851E0
1.041523924E0,-5.141577721E-1,-3.927220106E-1,9.829416275E0,9.850685920E0
1.043970330E0,-5.141577721E-1,-3.496512175E-1,9.798309326E0,9.818018122E0
1.046416008E0,-5.093721151E-1,-3.376871049E-1,9.779167175E0,9.798244903E0
1.048862570E0,-5.189434290E-1,-3.089732230E-1,9.760024071E0,9.778692990E0
1.051309810E0,-5.667998791E-1,-2.778665423E-1,9.700203896E0,9.720721554E0
1.053756216E0,-5.979065299E-1,-2.611167729E-1,9.681061745E0,9.703021730E0
1.056201945E0,-6.218347549E-1,-2.563311160E-1,9.683454514E0,9.706785020E0
1.058648403E0,-6.026921868E-1,-2.539383173E-1,9.690632820E0,9.712676613E0
1.061095695E0,-6.170491576E-1,-2.563311160E-1,9.695418358E0,9.718415120E0
1.063542153E0,-6.218347549E-1,-2.060818523E-1,9.700203896E0,9.722299307E0
1.065987830E0,-6.457630396E-1,-2.180459648E-1,9.707382202E0,9.731280654E0
1.068434289E0,-6.912266612E-1,-2.204387933E-1,9.709774971E0,9.736843305E0
1.070881633E0,-7.414759398E-1,-2.204387933E-1,9.702596664E0,9.733383886E0
1.073328039E0,-7.917252183E-1,-2.419741899E-1,9.712167740E0,9.747388498E0
1.075773716E0,-8.566305041E-1,-2.491526604E-1,9.693025589E0,9.733993936E0
1.078220174E0,-8.757730722E-1,-2.706880569E-1,9.649954796E0,9.693393527E0
1.080667518E0,-9.164510965E-1,-2.611167729E-1,9.640383720E0,9.687366147E0
1.083113924E0,-9.212366939E-1,-2.635096014E-1,9.657133102E0,9.704552237E0
1.085559601E0,-9.738788009E-1,-2.730808854E-1,9.666704178E0,9.719474407E0
1.088006164E0,-1.014556766E0,-3.041875660E-1,9.666704178E0,9.724557839E0
1.090453403E0,-1.040877819E0,-3.329014480E-1,9.649954796E0,9.711636194E0
1.092899862E0,-1.081555843E0,-4.022932947E-1,9.652347565E0,9.721081033E0
1.095345539E0,-1.119840980E0,-4.863412082E-1,9.661918640E0,9.738749581E0
1.097791997E0,-1.122233868E0,-5.198407173E-1,9.661918640E0,9.740755363E0
1.100239341E0,-1.095912814E0,-6.179464459E-1,9.652347565E0,9.733996929E0
1.102685747E0,-1.088734269E0,-6.394818425E-1,9.700203896E0,9.782036340E0
1.105131424E0,-1.055234790E0,-6.658028960E-1,9.714560509E0,9.794360614E0
1.107577883E0,-1.002592683E0,-6.705885530E-1,9.755238533E0,9.829524909E0
1.110025226E0,-9.786644578E-1,-6.801598072E-1,9.769596100E0,9.842022629E0
1.112471633E0,-9.571290612E-1,-6.777670383E-1,9.771988869E0,9.842115151E0
1.114917310E0,-9.403793216E-1,-6.705885530E-1,9.807881355E0,9.875653850E0
1.117363872E0,-9.523434043E-1,-6.658028960E-1,9.827023506E0,9.895485963E0
1.119811112E0,-9.834501147E-1,-6.442674994E-1,9.860523224E0,9.930366206E0
1.122257570E0,-1.021735311E0,-6.323033571E-1,9.841380119E0,9.914459805E0
1.124703247E0,-1.012163997E0,-5.676971674E-1,9.848558426E0,9.916695977E0
1.127149705E0,-9.499505758E-1,-4.983053207E-1,9.898808479E0,9.956762707E0
1.129597049E0,-9.068797827E-1,-3.975076675E-1,9.905986786E0,9.955351199E0
1.132043455E0,-8.901300430E-1,-3.113660514E-1,9.896415710E0,9.941243596E0
1.134489133E0,-8.371888399E-1,-2.276172489E-1,9.884450912E0,9.922452550E0
1.136935695E0,-8.084749579E-1,-1.869392693E-1,9.891630173E0,9.926375246E0
1.139382935E0,-7.749754190E-1,-1.319043487E-1,9.836594582E0,9.867957166E0
1.141829341E0,-7.917252183E-1,-1.223330572E-1,9.817452431E0,9.850084590E0
1.144275018E0,-8.060821295E-1,-1.295115203E-1,9.786345482E0,9.820341110E0
1.146721580E0,-7.989036441E-1,-1.558325738E-1,9.745667458E0,9.779599430E0
1.149168820E0,-7.965108156E-1,-1.749751568E-1,9.724132538E0,9.758268258E0
1.151615278E0,-8.036893010E-1,-2.108674943E-1,9.700203896E0,9.735724791E0
1.154060955E0,-8.036893010E-1,-2.443670183E-1,9.681061745E0,9.717437329E0
1.156507414E0,-7.654041648E-1,-2.491526604E-1,9.690632820E0,9.724005607E0
1.158954758E0,-7.941179872E-1,-2.826521695E-1,9.693025589E0,9.729607428E0
1.161401164E0,-8.060821295E-1,-3.089732230E-1,9.697811127E0,9.736158046E0
1.163846841E0,-8.228318691E-1,-3.161516786E-1,9.673882484E0,9.713959362E0
1.166293299E0,-8.470591903E-1,-3.520440459E-1,9.678668022E0,9.722039856E0
1.168740643E0,-8.395816684E-1,-3.616153300E-1,9.664311409E0,9.707449615E0
1.171187049E0,-8.470591903E-1,-3.281157911E-1,9.621240616E0,9.664028158E0
1.173632726E0,-8.662018180E-1,-3.209373355E-1,9.590133667E0,9.634519714E0
1.176079289E0,-8.300103545E-1,-2.802593410E-1,9.537491798E0,9.577641270E0
1.178526528E0,-8.180462122E-1,-2.778665423E-1,9.513564110E0,9.552712258E0
1.180972987E0,-7.965108156E-1,-3.113660514E-1,9.503992081E0,9.542391931E0
1.183418664E0,-7.917252183E-1,-3.544368446E-1,9.515956879E0,9.555411536E0
1.185865122E0,-7.893323898E-1,-4.286143482E-1,9.511171341E0,9.553488167E0
1.188312466E0,-7.797610760E-1,-4.525425732E-1,9.530313492E0,9.572862548E0
1.190758872E0,-8.060821295E-1,-4.812564552E-1,9.556634903E0,9.602637494E0
1.193204549E0,-8.228318691E-1,-4.668995142E-1,9.559027672E0,9.605730450E0
1.195651008E0,-8.446664214E-1,-4.692923427E-1,9.530313492E0,9.579173864E0
1.198098351E0,-9.332008362E-1,-4.887340367E-1,9.549455643E0,9.607384026E0
1.200544758E0,-9.284151793E-1,-4.959124923E-1,9.568598747E0,9.626316322E0
1.202990435E0,-9.355936646E-1,-5.102694035E-1,9.597312927E0,9.656299798E0
1.205436997E0,-9.164510965E-1,-5.365904570E-1,9.590133667E0,9.648755136E0
1.207884237E0,-9.044869542E-1,-5.294120312E-1,9.623633385E0,9.680531663E0
1.210330695E0,-8.949156404E-1,-5.341976285E-1,9.621240616E0,9.677526135E0
1.212776372E0,-8.566305041E-1,-5.533402562E-1,9.645169258E0,9.698932481E0
1.215222830E0,-8.084749579E-1,-5.174478889E-1,9.652347565E0,9.699958638E0
1.217670174E0,-7.773682475E-1,-4.812564552E-1,9.640383720E0,9.683641229E0
1.220116580E0,-7.797610760E-1,-4.381856322E-1,9.669096947E0,9.710379485E0
1.222562258E0,-7.606185079E-1,-4.118646085E-1,9.704989433E0,9.743458979E0
1.225008716E0,-7.462615371E-1,-3.903291821E-1,9.707382202E0,9.743845872E0
1.227456060E0,-7.486543655E-1,-3.783650696E-1,9.726525307E0,9.762629668E0
1.229902466E0,-7.438687682E-1,-3.903291821E-1,9.724132538E0,9.760350979E0
1.232348195E0,-7.582256794E-1,-3.999004960E-1,9.750452995E0,9.788062127E0
1.234794653E0,-7.917252183E-1,-3.831507266E-1,9.726525307E0,9.766213588E0
1.237241945E0,-7.869395614E-1,-3.735794425E-1,9.707382202E0,9.746389316E0
1.239688403E0,-7.342974544E-1,-3.424727321E-1,9.716953278E0,9.750674916E0
1.242134080E0,-7.007979155E-1,-3.185445070E-1,9.716953278E0,9.747398079E0
1.244580539E0,-7.031907439E-1,-3.041875660E-1,9.721739769E0,9.751883481E0
1.247027883E0,-6.912266612E-1,-3.161516786E-1,9.714560509E0,9.744251231E0
1.249474289E0,-6.888338327E-1,-2.850449979E-1,9.685847282E0,9.714493310E0
1.251919966E0,-6.984050870E-1,-2.922234535E-1,9.719346046E0,9.748787195E0
1.254366528E0,-7.079764009E-1,-2.754737139E-1,9.666704178E0,9.696508960E0
1.256813768E0,-7.199404836E-1,-2.994019389E-1,9.645169258E0,9.676634014E0
1.259260174E0,-7.510471940E-1,-2.850449979E-1,9.606884003E0,9.640411961E0
1.261705851E0,-7.510471940E-1,-2.563311160E-1,9.630811691E0,9.663452352E0
1.264152414E0,-7.677969933E-1,-2.276172489E-1,9.633204460E0,9.666434193E0
1.266599653E0,-7.630113363E-1,-2.204387933E-1,9.618847847E0,9.651580879E0
1.269046112E0,-7.749754190E-1,-2.036890239E-1,9.575777054E0,9.609244627E0
1.271491789E0,-7.582256794E-1,-1.941177398E-1,9.578169823E0,9.610094954E0
1.273938247E0,-7.486543655E-1,-1.630110443E-1,9.570991516E0,9.601611040E0
1.276385591E0,-7.606185079E-1,-1.342971772E-1,9.568598747E0,9.599721779E0
1.278831997E0,-7.725825906E-1,-1.462612897E-1,9.568598747E0,9.600851952E0
1.281277674E0,-7.725825906E-1,-1.342971772E-1,9.568598747E0,9.600677142E0
1.283724133E0,-7.845467329E-1,-1.534397453E-1,9.585348129E0,9.618625478E0
1.286171476E0,-8.204390407E-1,-1.558325738E-1,9.573384285E0,9.609739366E0
1.288617935E0,-7.989036441E-1,-2.012962103E-1,9.566205978E0,9.601617781E0
1.291063612E0,-7.749754190E-1,-2.084746659E-1,9.575777054E0,9.609347260E0
1.293510070E0,-7.749754190E-1,-2.347957194E-1,9.585348129E0,9.619491395E0
1.295957362E0,-7.677969933E-1,-2.539383173E-1,9.582955360E0,9.617017746E0
1.298403820E0,-7.390831113E-1,-3.017947674E-1,9.609276772E0,9.642381656E0
1.300849497E0,-7.151548862E-1,-2.874378264E-1,9.652347565E0,9.683071854E0
1.303295955E0,-7.223333120E-1,-2.826521695E-1,9.700203896E0,9.731167108E0
1.305743299E0,-7.342974544E-1,-2.730808854E-1,9.719346046E0,9.750869371E0
1.308189705E0,-7.319046259E-1,-2.754737139E-1,9.724132538E0,9.755527857E0
1.310635383E0,-7.271189690E-1,-2.874378264E-1,9.748060226E0,9.779366067E0
1.313081945E0,-7.462615371E-1,-3.257229924E-1,9.757631302E0,9.791545862E0
1.315529185E0,-7.606185079E-1,-3.711866140E-1,9.767203331E0,9.803804411E0
1.317975591E0,-7.917252183E-1,-4.357928336E-1,9.786345482E0,9.827985659E0
1.320421320E0,-8.422735929E-1,-4.959124923E-1,9.810274124E0,9.858845389E0
1.322867778E0,-8.614161611E-1,-5.174478889E-1,9.843772888E0,9.894930762E0
1.325315070E0,-9.116654396E-1,-5.341976285E-1,9.882058144E0,9.938388910E0
1.327761528E0,-9.164510965E-1,-5.676971674E-1,9.850952148E0,9.909763918E0
1.330207205E0,-9.212366939E-1,-5.485545993E-1,9.822237968E0,9.880584391E0
1.332653664E0,-8.685946465E-1,-5.700899959E-1,9.836594582E0,9.891311957E0
1.335101008E0,-8.324031830E-1,-5.940182209E-1,9.819845200E0,9.872948519E0
1.337547414E0,-8.180462122E-1,-6.203392744E-1,9.831809044E0,9.885266284E0
1.339993091E0,-8.446664214E-1,-6.490531564E-1,9.834201813E0,9.891726677E0
1.342439653E0,-8.347960114E-1,-6.658028960E-1,9.831809044E0,9.889623196E0
1.344886893E0,-8.371888399E-1,-6.275177598E-1,9.795916557E0,9.851631585E0
1.347333351E0,-8.084749579E-1,-5.844469070E-1,9.752845764E0,9.803734515E0
1.349779028E0,-7.654041648E-1,-5.796613097E-1,9.721739769E0,9.769036539E0
1.352225487E0,-7.606185079E-1,-5.844469070E-1,9.716953278E0,9.764184538E0
1.354672830E0,-7.414759398E-1,-5.844469070E-1,9.714560509E0,9.760330457E0
1.357119237E0,-7.486543655E-1,-5.509474277E-1,9.669096947E0,9.713673980E0
1.359564914E0,-7.438687682E-1,-5.389832854E-1,9.640383720E0,9.684050909E0
1.362011372E0,-7.103692293E-1,-4.740779996E-1,9.664311409E0,9.701973480E0
1.364458716E0,-7.366902828E-1,-3.687937856E-1,9.693025589E0,9.727973401E0
1.366905122E0,-7.295117974E-1,-3.017947674E-1,9.690632820E0,9.722737886E0
1.369350799E0,-7.462615371E-1,-2.204387933E-1,9.709774971E0,9.740904965E0
1.371797362E0,-7.486543655E-1,-1.414756328E-1,9.707382202E0,9.737236155E0
1.374244601E0,-7.390831113E-1,-6.251249462E-2,9.683454514E0,9.711819756E0
1.376691060E0,-7.175477147E-1,-7.477570791E-3,9.623633385E0,9.650349743E0
1.379136737E0,-7.247261405E-1,4.037888348E-2,9.604491234E0,9.631879894E0
1.381583195E0,-7.295117974E-1,6.909275055E-2,9.597312927E0,9.625246838E0
1.384030539E0,-7.271189690E-1,4.277170449E-2,9.623633385E0,9.651158010E0
1.386476945E0,-7.534400225E-1,5.473581702E-2,9.606884003E0,9.636539219E0
1.388922622E0,-7.630113363E-1,2.362912335E-2,9.621240616E0,9.651477380E0
1.391369080E0,-7.295117974E-1,3.320041299E-2,9.599705696E0,9.627441985E0
1.393816424E0,-7.558328509E-1,3.559323773E-2,9.604491234E0,9.634251504E0
1.396262830E0,-7.366902828E-1,-2.691925503E-3,9.592526436E0,9.620773526E0
1.398708508E0,-7.295117974E-1,-2.901297435E-2,9.592526436E0,9.620269884E0
1.401155070E0,-7.079764009E-1,-9.601201117E-2,9.570991516E0,9.597620929E0
1.403602310E0,-7.414759398E-1,-1.534397453E-1,9.585348129E0,9.615208218E0
1.406048768E0,-7.893323898E-1,-2.060818523E-1,9.570991516E0,9.605695912E0
1.408494445E0,-8.108677864E-1,-2.682952285E-1,9.544670105E0,9.582808373E0
1.410940903E0,-8.132606149E-1,-3.017947674E-1,9.542277336E0,9.581624584E0
1.413388247E0,-7.893323898E-1,-3.113660514E-1,9.518349648E0,9.556096193E0
1.415834653E0,-7.558328509E-1,-3.616153300E-1,9.501599312E0,9.538471493E0
1.418280330E0,-7.271189690E-1,-4.238287210E-1,9.506384850E0,9.543567765E0
1.420726789E0,-7.271189690E-1,-4.597210586E-1,9.527920723E0,9.566677519E0
1.423174133E0,-7.366902828E-1,-4.788636267E-1,9.547062874E0,9.587410102E0
1.425620539E0,-7.486543655E-1,-4.959124923E-1,9.554242134E0,9.596351146E0
1.428066268E0,-7.462615371E-1,-5.222335458E-1,9.554242134E0,9.597560988E0
1.430512726E0,-7.797610760E-1,-5.389832854E-1,9.520742416E0,9.567814091E0
1.432960018E0,-7.989036441E-1,-5.341976285E-1,9.518349648E0,9.566744177E0
1.435406476E0,-7.677969933E-1,-5.246263742E-1,9.513564110E0,9.558904076E0
1.437852153E0,-7.510471940E-1,-5.222335458E-1,9.530313492E0,9.574114842E0
1.440298612E0,-7.438687682E-1,-4.983053207E-1,9.539884567E0,9.581808101E0
1.442745955E0,-7.438687682E-1,-4.429712892E-1,9.587740898E0,9.626751261E0
1.445192362E0,-7.486543655E-1,-3.855435550E-1,9.602098465E0,9.638953373E0
1.447638039E0,-7.462615371E-1,-3.376871049E-1,9.611669540E0,9.646508706E0
1.450084601E0,-7.630113363E-1,-2.946162820E-1,9.630811691E0,9.665480789E0
1.452531841E0,-7.677969933E-1,-2.635096014E-1,9.637990952E0,9.672115545E0
1.454978247E0,-7.486543655E-1,-2.491526604E-1,9.652347565E0,9.684543041E0
1.457423976E0,-7.821539044E-1,-2.635096014E-1,9.676275253E0,9.711411062E0
1.459870435E0,-7.893323898E-1,-2.443670183E-1,9.697811127E0,9.732949271E0
1.462317726E0,-8.012964725E-1,-2.850449979E-1,9.731310844E0,9.768405061E0
1.464764185E0,-8.276175261E-1,-3.041875660E-1,9.726525307E0,9.766410568E0
1.467209862E0,-8.395816684E-1,-2.874378264E-1,9.762416840E0,9.802668026E0
1.469656320E0,-8.662018180E-1,-2.850449979E-1,9.791131020E0,9.833504100E0
1.472103664E0,-8.829515576E-1,-2.491526604E-1,9.841380119E0,9.884049937E0
1.474550070E0,-8.757730722E-1,-2.635096014E-1,9.838987350E0,9.881401108E0
1.476995747E0,-8.662018180E-1,-2.659024298E-1,9.870094299E0,9.911597811E0
1.479442310E0,-8.781659007E-1,-2.730808854E-1,9.884450912E0,9.927140493E0
1.481889549E0,-8.662018180E-1,-2.850449979E-1,9.898808479E0,9.940722587E0
1.484335955E0,-9.044869542E-1,-2.946162820E-1,9.925128937E0,9.970610805E0
1.486781685E0,-9.140582681E-1,-3.089732230E-1,9.941879272E0,9.988590013E0
1.489228143E0,-9.403793216E-1,-3.448655605E-1,9.932307243E0,9.982683642E0
1.491675487E0,-9.499505758E-1,-3.664009571E-1,9.932307243E0,9.984356911E0
1.494121893E0,-9.284151793E-1,-3.640081584E-1,9.910772324E0,9.960816469E0
1.496567570E0,-9.284151793E-1,-3.352942765E-1,9.927521706E0,9.976475541E0
1.499014028E0,-8.781659007E-1,-3.305086195E-1,9.922736168E0,9.967000770E0
