"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.182241465E0,-1.166501045E-1,-5.581258535E-1,9.760024071E0,9.776665156E0
9.184686830E0,-1.453639716E-1,-5.605186820E-1,9.760024071E0,9.777186801E0
9.187133028E0,-1.238285750E-1,-5.605186820E-1,9.752845764E0,9.769724418E0
9.189580007E0,-1.166501045E-1,-5.676971674E-1,9.764810562E0,9.781994308E0
9.192025319E0,-1.190429255E-1,-5.461617708E-1,9.779167175E0,9.795130144E0
9.194471569E0,-1.333998591E-1,-5.629115105E-1,9.767203331E0,9.784320406E0
9.196917767E0,-8.793623000E-2,-5.509474277E-1,9.752845764E0,9.768790936E0
9.199363861E0,-8.315058798E-2,-5.676971674E-1,9.767203331E0,9.784040832E0
9.201810892E0,-7.357929647E-2,-5.485545993E-1,9.748060226E0,9.763759739E0
9.204256257E0,-7.836493850E-2,-5.676971674E-1,9.740881920E0,9.757725233E0
9.206702455E0,-7.357929647E-2,-5.748756528E-1,9.760024071E0,9.777216669E0
9.209149434E0,-7.597211748E-2,-5.772684813E-1,9.760024071E0,9.777375953E0
9.211594799E0,-8.554340899E-2,-5.772684813E-1,9.748060226E0,9.765512519E0
9.214040996E0,-8.554340899E-2,-5.724828243E-1,9.745667458E0,9.762842232E0
9.216487194E0,-8.793623000E-2,-5.700899959E-1,9.745667458E0,9.762723471E0
9.218933288E0,-8.793623000E-2,-5.940182209E-1,9.750452995E0,9.768926453E0
9.221380319E0,-8.793623000E-2,-5.796613097E-1,9.755238533E0,9.772840879E0
9.223825684E0,-8.793623000E-2,-5.533402562E-1,9.755238533E0,9.771315012E0
9.226271882E0,-8.554340899E-2,-5.772684813E-1,9.752845764E0,9.770289508E0
9.228718861E0,-7.118647546E-2,-5.964110494E-1,9.771988869E0,9.790431048E0
9.231164226E0,-9.032905847E-2,-5.724828243E-1,9.738489151E0,9.755719700E0
9.233610424E0,-8.554340899E-2,-5.820540786E-1,9.748060226E0,9.765796578E0
9.236056621E0,-8.075776696E-2,-5.820540786E-1,9.757631302E0,9.775309580E0
9.238502715E0,-9.750752151E-2,-5.892325640E-1,9.743274689E0,9.761562600E0
9.240949746E0,-1.022931710E-1,-5.868397355E-1,9.745667458E0,9.763855743E0
9.243395111E0,-9.990034252E-2,-5.676971674E-1,9.743274689E0,9.760310539E0
9.245841309E0,-1.070788130E-1,-5.748756528E-1,9.771988869E0,9.789469564E0
9.248288288E0,-1.238285750E-1,-5.629115105E-1,9.750452995E0,9.767473394E0
9.250733653E0,-1.118644550E-1,-5.868397355E-1,9.760024071E0,9.778290464E0
9.253179851E0,-1.046859920E-1,-5.724828243E-1,9.750452995E0,9.767805759E0
9.255626049E0,-1.142572835E-1,-5.820540786E-1,9.745667458E0,9.763701955E0
9.258072246E0,-1.190429255E-1,-5.653043389E-1,9.757631302E0,9.774717839E0
9.260519226E0,-1.022931710E-1,-5.605186820E-1,9.771988869E0,9.788585778E0
9.262964538E0,-1.118644550E-1,-5.724828243E-1,9.755238533E0,9.772662333E0
9.265410788E0,-1.333998591E-1,-5.533402562E-1,9.760024071E0,9.776607327E0
9.267857715E0,-1.477568001E-1,-5.341976285E-1,9.752845764E0,9.768582276E0
9.270303080E0,-1.286142170E-1,-5.509474277E-1,9.764810562E0,9.781186533E0
9.272749278E0,-1.238285750E-1,-5.389832854E-1,9.771988869E0,9.787624990E0
9.275195476E0,-1.142572835E-1,-5.270192027E-1,9.762416840E0,9.777299551E0
9.277641674E0,-1.310070455E-1,-5.437689424E-1,9.748060226E0,9.764093695E0
9.280088653E0,-1.286142170E-1,-5.294120312E-1,9.743274689E0,9.758494780E0
9.282533965E0,-1.262213886E-1,-5.365904570E-1,9.736096382E0,9.751688773E0
9.284980215E0,-1.333998591E-1,-5.006981492E-1,9.733703613E0,9.747485839E0
9.287427194E0,-1.262213886E-1,-5.246263742E-1,9.740881920E0,9.755815970E0
9.289872507E0,-1.238285750E-1,-5.222335458E-1,9.752845764E0,9.767602669E0
9.292318705E0,-1.238285750E-1,-5.222335458E-1,9.721739769E0,9.736543818E0
9.294764903E0,-1.262213886E-1,-5.078766346E-1,9.738489151E0,9.752540257E0
9.297211101E0,-1.357926875E-1,-5.102694035E-1,9.767203331E0,9.781465914E0
9.299658080E0,-1.214357466E-1,-5.198407173E-1,9.764810562E0,9.779391920E0
9.302103392E0,-1.238285750E-1,-5.078766346E-1,9.757631302E0,9.771624267E0
9.304549642E0,-1.262213886E-1,-5.198407173E-1,9.767203331E0,9.781841704E0
9.306996621E0,-1.357926875E-1,-5.246263742E-1,9.752845764E0,9.767889894E0
9.309441934E0,-1.357926875E-1,-5.365904570E-1,9.755238533E0,9.770928708E0
9.311888184E0,-1.094716340E-1,-5.198407173E-1,9.760024071E0,9.774471253E0
9.314334278E0,-1.357926875E-1,-5.270192027E-1,9.752845764E0,9.768018704E0
9.316780528E0,-1.190429255E-1,-5.270192027E-1,9.733703613E0,9.748687424E0
9.319227507E0,-1.333998591E-1,-5.174478889E-1,9.745667458E0,9.760306452E0
9.321672819E0,-1.357926875E-1,-5.461617708E-1,9.774381638E0,9.790570399E0
9.324119069E0,-1.286142170E-1,-5.485545993E-1,9.760024071E0,9.776273504E0
9.326566049E0,-1.262213886E-1,-5.485545993E-1,9.752845764E0,9.769075928E0
9.329011361E0,-1.333998591E-1,-5.605186820E-1,9.745667458E0,9.762684616E0
9.331457611E0,-1.166501045E-1,-5.533402562E-1,9.750452995E0,9.766838091E0
9.333903705E0,-1.238285750E-1,-5.557330847E-1,9.750452995E0,9.767062321E0
9.336349955E0,-1.357926875E-1,-5.605186820E-1,9.743274689E0,9.760329016E0
9.338796934E0,-1.238285750E-1,-5.509474277E-1,9.736096382E0,9.752458631E0
9.341242246E0,-1.262213886E-1,-5.748756528E-1,9.750452995E0,9.768200831E0
9.343688496E0,-1.070788130E-1,-5.844469070E-1,9.755238533E0,9.773316883E0
9.346135476E0,-1.262213886E-1,-5.892325640E-1,9.760024071E0,9.778609140E0
9.348580788E0,-1.094716340E-1,-5.844469070E-1,9.755238533E0,9.773343392E0
9.351027038E0,-9.750752151E-2,-5.916253924E-1,9.728918076E0,9.747377865E0
9.353473236E0,-9.750752151E-2,-5.940182209E-1,9.757631302E0,9.776181974E0
9.355919330E0,-9.990034252E-2,-6.035895348E-1,9.764810562E0,9.783957569E0
9.358366361E0,-1.022931710E-1,-6.227321029E-1,9.764810562E0,9.785181883E0
9.360811726E0,-7.836493850E-2,-6.011967063E-1,9.791131020E0,9.809884056E0
9.363257924E0,-8.554340899E-2,-6.155536175E-1,9.752845764E0,9.772626281E0
9.365704903E0,-1.094716340E-1,-5.844469070E-1,9.750452995E0,9.768566724E0
9.368150215E0,-9.511470050E-2,-5.988038778E-1,9.755238533E0,9.774062192E0
9.370596465E0,-8.315058798E-2,-5.940182209E-1,9.738489151E0,9.756943303E0
9.373042663E0,-1.046859920E-1,-5.988038778E-1,9.755238533E0,9.774160019E0
9.375488757E0,-1.070788130E-1,-5.868397355E-1,9.771988869E0,9.790179426E0
9.377935788E0,-1.070788130E-1,-5.988038778E-1,9.750452995E0,9.769409684E0
9.380381153E0,-1.118644550E-1,-5.820540786E-1,9.745667458E0,9.763674247E0
9.382827351E0,-1.118644550E-1,-5.796613097E-1,9.731310844E0,9.749201590E0
9.385274330E0,-8.315058798E-2,-5.892325640E-1,9.743274689E0,9.761429746E0
9.387719642E0,-9.750752151E-2,-5.724828243E-1,9.752845764E0,9.770119999E0
9.390165892E0,-9.511470050E-2,-5.676971674E-1,9.752845764E0,9.769817162E0
9.392612090E0,-1.214357466E-1,-5.557330847E-1,9.743274689E0,9.759866165E0
9.395058184E0,-1.118644550E-1,-5.653043389E-1,9.750452995E0,9.767467239E0
9.397505215E0,-1.166501045E-1,-5.485545993E-1,9.743274689E0,9.759401675E0
9.399950580E0,-1.118644550E-1,-5.413761139E-1,9.755238533E0,9.770889447E0
9.402396778E0,-9.272187948E-2,-5.485545993E-1,9.752845764E0,9.768700527E0
9.404843757E0,-9.272187948E-2,-5.318048596E-1,9.743274689E0,9.758217840E0
9.407289121E0,-1.046859920E-1,-5.365904570E-1,9.743274689E0,9.758600829E0
9.409735319E0,-1.166501045E-1,-5.246263742E-1,9.745667458E0,9.760475105E0
9.412181517E0,-8.554340899E-2,-5.198407173E-1,9.752845764E0,9.767064684E0
9.414627715E0,-1.286142170E-1,-5.318048596E-1,9.740881920E0,9.756235883E0
9.417074642E0,-9.032905847E-2,-5.102694035E-1,9.736096382E0,9.749877279E0
9.419520007E0,-1.166501045E-1,-5.318048596E-1,9.752845764E0,9.768030720E0
9.421966205E0,-9.272187948E-2,-5.006981492E-1,9.760024071E0,9.773298616E0
9.424413184E0,-1.238285750E-1,-5.198407173E-1,9.757631302E0,9.772253400E0
9.426858549E0,-9.990034252E-2,-5.078766346E-1,9.760024071E0,9.773739746E0
9.429304746E0,-1.142572835E-1,-5.078766346E-1,9.736096382E0,9.750003393E0
9.431750944E0,-9.750752151E-2,-5.102694035E-1,9.748060226E0,9.761893298E0
9.434197142E0,-1.190429255E-1,-5.174478889E-1,9.750452995E0,9.764899239E0
9.436644121E0,-1.118644550E-1,-5.270192027E-1,9.750452995E0,9.765326237E0
9.439089434E0,-1.166501045E-1,-5.102694035E-1,9.757631302E0,9.771660592E0
9.441535684E0,-1.046859920E-1,-5.102694035E-1,9.752845764E0,9.766746363E0
9.443982663E0,-1.022931710E-1,-5.174478889E-1,9.743274689E0,9.757541589E0
9.446427976E0,-1.046859920E-1,-5.150550604E-1,9.774381638E0,9.788502300E0
9.448874174E0,-8.075776696E-2,-5.365904570E-1,9.752845764E0,9.767929752E0
9.451320371E0,-1.166501045E-1,-5.294120312E-1,9.755238533E0,9.770289821E0
9.453766569E0,-1.286142170E-1,-5.318048596E-1,9.745667458E0,9.761013893E0
9.456213549E0,-1.094716340E-1,-5.437689424E-1,9.743274689E0,9.759050690E0
9.458658861E0,-1.214357466E-1,-5.485545993E-1,9.745667458E0,9.761848851E0
9.461105111E0,-1.333998591E-1,-5.629115105E-1,9.750452995E0,9.767599424E0
9.463552090E0,-1.429711580E-1,-5.724828243E-1,9.750452995E0,9.768291097E0
9.465997403E0,-1.286142170E-1,-5.533402562E-1,9.762416840E0,9.778931926E0
9.468443653E0,-1.453639716E-1,-5.653043389E-1,9.728918076E0,9.746411986E0
9.470889746E0,-1.549352705E-1,-5.748756528E-1,9.750452995E0,9.768614056E0
9.473335996E0,-1.429711580E-1,-5.437689424E-1,9.745667458E0,9.761872751E0
9.475782976E0,-1.429711580E-1,-5.509474277E-1,9.767203331E0,9.783774565E0
9.478228288E0,-1.429711580E-1,-5.748756528E-1,9.750452995E0,9.768431623E0
9.480674538E0,-1.405783296E-1,-5.820540786E-1,9.764810562E0,9.783152587E0
9.483121517E0,-1.381855011E-1,-5.796613097E-1,9.755238533E0,9.773422190E0
9.485566830E0,-1.142572835E-1,-5.988038778E-1,9.738489151E0,9.757550500E0
9.488013080E0,-1.381855011E-1,-5.844469070E-1,9.748060226E0,9.766542459E0
9.490459174E0,-1.262213886E-1,-5.916253924E-1,9.769596100E0,9.788307331E0
9.492905424E0,-1.190429255E-1,-5.557330847E-1,9.769596100E0,9.786113551E0
9.495352403E0,-1.333998591E-1,-5.700899959E-1,9.736096382E0,9.753684990E0
9.497797715E0,-1.238285750E-1,-5.557330847E-1,9.762416840E0,9.779005846E0
9.500243965E0,-1.142572835E-1,-5.676971674E-1,9.771988869E0,9.789131793E0
9.502690944E0,-1.310070455E-1,-5.748756528E-1,9.762416840E0,9.780205898E0
9.505136257E0,-9.272187948E-2,-5.724828243E-1,9.728918076E0,9.746188016E0
9.507582507E0,-8.554340899E-2,-5.676971674E-1,9.752845764E0,9.769728668E0
9.510028601E0,-8.793623000E-2,-5.676971674E-1,9.774381638E0,9.791248605E0
9.512474851E0,-8.554340899E-2,-5.700899959E-1,9.760024071E0,9.777033811E0
9.514921830E0,-9.511470050E-2,-5.629115105E-1,9.755238533E0,9.771928930E0
9.517367142E0,-1.046859920E-1,-5.557330847E-1,9.757631302E0,9.774004657E0
9.519813392E0,-8.554340899E-2,-5.485545993E-1,9.760024071E0,9.775801741E0
9.522260371E0,-9.511470050E-2,-5.700899959E-1,9.769596100E0,9.786677545E0
9.524705684E0,-8.793623000E-2,-5.796613097E-1,9.752845764E0,9.770452421E0
9.527151934E0,-1.166501045E-1,-5.724828243E-1,9.748060226E0,9.765552827E0
9.529598132E0,-1.070788130E-1,-5.868397355E-1,9.757631302E0,9.775848575E0
9.532044226E0,-8.554340899E-2,-5.533402562E-1,9.791131020E0,9.807127498E0
9.534491257E0,-1.046859920E-1,-5.796613097E-1,9.769596100E0,9.787337449E0
9.536936621E0,-1.022931710E-1,-5.796613097E-1,9.781559944E0,9.799254363E0
9.539382819E0,-1.142572835E-1,-5.676971674E-1,9.745667458E0,9.762856600E0
9.541829799E0,-1.166501045E-1,-5.676971674E-1,9.731310844E0,9.748553640E0
9.544275111E0,-1.118644550E-1,-5.557330847E-1,9.752845764E0,9.769306701E0
9.546721361E0,-1.238285750E-1,-5.605186820E-1,9.738489151E0,9.755392645E0
9.549167559E0,-1.214357466E-1,-5.653043389E-1,9.755238533E0,9.772358695E0
9.551613653E0,-1.094716340E-1,-5.676971674E-1,9.755238533E0,9.772356059E0
9.554060684E0,-1.070788130E-1,-5.509474277E-1,9.731310844E0,9.747482736E0
9.556506049E0,-1.190429255E-1,-5.533402562E-1,9.755238533E0,9.771644462E0
9.558952246E0,-1.142572835E-1,-5.653043389E-1,9.752845764E0,9.769883532E0
9.561399226E0,-1.310070455E-1,-5.724828243E-1,9.757631302E0,9.775288643E0
9.563844590E0,-1.214357466E-1,-5.700899959E-1,9.755238533E0,9.772636701E0
9.566290788E0,-1.094716340E-1,-5.461617708E-1,9.762416840E0,9.778295315E0
9.568736986E0,-1.046859920E-1,-5.581258535E-1,9.760024071E0,9.776529726E0
9.571183184E0,-1.142572835E-1,-5.700899959E-1,9.748060226E0,9.765384555E0
9.573630111E0,-1.190429255E-1,-5.581258535E-1,9.779167175E0,9.795804527E0
9.576075476E0,-9.032905847E-2,-5.581258535E-1,9.745667458E0,9.762053985E0
9.578521674E0,-1.142572835E-1,-5.557330847E-1,9.745667458E0,9.762168211E0
9.580968653E0,-1.166501045E-1,-5.557330847E-1,9.750452995E0,9.766973949E0
9.583414017E0,-1.094716340E-1,-5.724828243E-1,9.755238533E0,9.772635236E0
9.585860215E0,-1.118644550E-1,-5.605186820E-1,9.750452995E0,9.767191432E0
9.588306413E0,-1.046859920E-1,-5.629115105E-1,9.728918076E0,9.745751661E0
9.590752611E0,-1.190429255E-1,-5.437689424E-1,9.738489151E0,9.754385005E0
9.593199590E0,-1.214357466E-1,-5.509474277E-1,9.733703613E0,9.750039781E0
9.595644903E0,-1.214357466E-1,-5.820540786E-1,9.764810562E0,9.782896243E0
9.598091153E0,-1.166501045E-1,-5.581258535E-1,9.760024071E0,9.776665156E0
9.600538080E0,-1.286142170E-1,-5.724828243E-1,9.760024071E0,9.777645323E0
9.602983444E0,-1.310070455E-1,-5.485545993E-1,9.745667458E0,9.761972607E0
9.605429642E0,-1.453639716E-1,-5.485545993E-1,9.738489151E0,9.755009676E0
9.607875840E0,-1.310070455E-1,-5.437689424E-1,9.769596100E0,9.785594283E0
9.610322038E0,-1.333998591E-1,-5.557330847E-1,9.760024071E0,9.776743049E0
9.612769017E0,-1.429711580E-1,-5.509474277E-1,9.752845764E0,9.769441351E0
9.615214330E0,-1.262213886E-1,-5.533402562E-1,9.757631302E0,9.774123280E0
9.617660580E0,-1.429711580E-1,-5.509474277E-1,9.755238533E0,9.771830057E0
9.620107559E0,-1.286142170E-1,-5.653043389E-1,9.771988869E0,9.789171419E0
9.622552871E0,-1.357926875E-1,-5.653043389E-1,9.767203331E0,9.784491277E0
9.624999121E0,-1.381855011E-1,-5.461617708E-1,9.740881920E0,9.757159858E0
9.627445215E0,-1.214357466E-1,-5.413761139E-1,9.745667458E0,9.761448096E0
9.629891465E0,-1.262213886E-1,-5.772684813E-1,9.752845764E0,9.770730333E0
9.632338444E0,-1.429711580E-1,-5.509474277E-1,9.750452995E0,9.767052648E0
9.634783757E0,-1.310070455E-1,-5.246263742E-1,9.736096382E0,9.751100884E0
9.637230007E0,-1.238285750E-1,-5.461617708E-1,9.750452995E0,9.766522401E0
9.639676986E0,-1.405783296E-1,-5.341976285E-1,9.743274689E0,9.758920587E0
9.642122299E0,-1.238285750E-1,-5.365904570E-1,9.762416840E0,9.777936663E0
9.644568549E0,-9.511470050E-2,-5.437689424E-1,9.774381638E0,9.789957501E0
9.647014642E0,-9.272187948E-2,-5.413761139E-1,9.771988869E0,9.787412932E0
9.649460892E0,-1.118644550E-1,-5.365904570E-1,9.738489151E0,9.753902497E0
9.651907871E0,-9.511470050E-2,-5.270192027E-1,9.731310844E0,9.746035440E0
9.654353184E0,-8.793623000E-2,-5.676971674E-1,9.748060226E0,9.764972659E0
9.656799434E0,-1.022931710E-1,-5.581258535E-1,9.771988869E0,9.788449050E0
9.659246413E0,-9.750752151E-2,-5.437689424E-1,9.752845764E0,9.768479558E0
9.661691726E0,-7.836493850E-2,-5.485545993E-1,9.755238533E0,9.770963722E0
9.664137976E0,-1.022931710E-1,-5.413761139E-1,9.733703613E0,9.749283975E0
9.666584174E0,-9.990034252E-2,-5.533402562E-1,9.757631302E0,9.773818811E0
9.669030267E0,-1.286142170E-1,-5.557330847E-1,9.755238533E0,9.771901540E0
9.671477299E0,-1.166501045E-1,-5.748756528E-1,9.769596100E0,9.787190466E0
9.673922611E0,-1.429711580E-1,-5.748756528E-1,9.745667458E0,9.763654898E0
9.676368861E0,-1.405783296E-1,-5.509474277E-1,9.757631302E0,9.774184056E0
9.678815840E0,-1.381855011E-1,-5.509474277E-1,9.743274689E0,9.759817619E0
9.681261153E0,-1.238285750E-1,-5.533402562E-1,9.755238533E0,9.771703935E0
9.683707403E0,-1.238285750E-1,-5.700899959E-1,9.752845764E0,9.770278226E0
9.686153601E0,-1.597209126E-1,-5.772684813E-1,9.738489151E0,9.756890930E0
9.688599694E0,-1.310070455E-1,-5.772684813E-1,9.760024071E0,9.777958458E0
9.691046726E0,-1.549352705E-1,-5.676971674E-1,9.750452995E0,9.768194236E0
9.693492090E0,-1.357926875E-1,-5.605186820E-1,9.738489151E0,9.755551845E0
9.695938288E0,-1.357926875E-1,-5.868397355E-1,9.745667458E0,9.764264167E0
9.698385267E0,-1.357926875E-1,-5.533402562E-1,9.745667458E0,9.762308092E0
9.700830632E0,-1.262213886E-1,-5.724828243E-1,9.719346046E0,9.737009602E0
9.703276830E0,-1.070788130E-1,-5.748756528E-1,9.748060226E0,9.765583755E0
9.705723028E0,-1.262213886E-1,-5.700899959E-1,9.750452995E0,9.767920355E0
9.708169121E0,-1.142572835E-1,-5.676971674E-1,9.750452995E0,9.767633716E0
9.710616153E0,-1.046859920E-1,-5.485545993E-1,9.750452995E0,9.766432558E0
9.713061517E0,-1.046859920E-1,-5.437689424E-1,9.769596100E0,9.785277297E0
9.715507715E0,-9.032905847E-2,-5.437689424E-1,9.755238533E0,9.770799498E0
9.717954694E0,-6.879365444E-2,-5.485545993E-1,9.757631302E0,9.773280582E0
9.720400059E0,-8.315058798E-2,-5.413761139E-1,9.771988869E0,9.787326937E0
9.722846257E0,-6.640082598E-2,-5.485545993E-1,9.748060226E0,9.763708281E0
9.725292455E0,-6.640082598E-2,-5.605186820E-1,9.733703613E0,9.750055194E0
9.727738653E0,-8.075776696E-2,-5.509474277E-1,9.760024071E0,9.775895598E0
9.730185632E0,-6.400800496E-2,-5.533402562E-1,9.762416840E0,9.778295609E0
9.732630944E0,-7.597211748E-2,-5.605186820E-1,9.767203331E0,9.783568565E0
9.735077194E0,-8.075776696E-2,-5.653043389E-1,9.800702095E0,9.817324094E0
9.737524121E0,-8.315058798E-2,-5.653043389E-1,9.781559944E0,9.798234431E0
9.739969486E0,-1.046859920E-1,-5.389832854E-1,9.728918076E0,9.744398856E0
9.742415684E0,-9.750752151E-2,-5.485545993E-1,9.726525307E0,9.742469626E0
9.744861882E0,-9.990034252E-2,-5.748756528E-1,9.736096382E0,9.753565238E0
9.747308080E0,-1.046859920E-1,-5.653043389E-1,9.779167175E0,9.796052205E0
9.749755059E0,-1.022931710E-1,-5.820540786E-1,9.750452995E0,9.768346045E0
9.752200371E0,-1.070788130E-1,-5.605186820E-1,9.724132538E0,9.740862420E0
9.754646621E0,-1.310070455E-1,-5.676971674E-1,9.752845764E0,9.770232516E0
9.757093601E0,-1.118644550E-1,-5.868397355E-1,9.771988869E0,9.790232938E0
9.759538913E0,-1.429711580E-1,-5.653043389E-1,9.750452995E0,9.767873021E0
9.761985163E0,-1.214357466E-1,-5.581258535E-1,9.700203896E0,9.717006058E0
9.764431257E0,-1.357926875E-1,-5.581258535E-1,9.757631302E0,9.774523658E0
9.766877507E0,-1.238285750E-1,-5.509474277E-1,9.748060226E0,9.764402427E0
9.769324486E0,-1.381855011E-1,-5.724828243E-1,9.776774406E0,9.794495883E0
9.771769799E0,-1.286142170E-1,-5.724828243E-1,9.762416840E0,9.780033781E0
9.774216049E0,-1.477568001E-1,-5.868397355E-1,9.714560509E0,9.733390921E0
9.776663028E0,-1.094716340E-1,-5.724828243E-1,9.724132538E0,9.741584791E0
9.779108340E0,-1.094716340E-1,-5.581258535E-1,9.771988869E0,9.788526700E0
9.781554590E0,-1.238285750E-1,-5.676971674E-1,9.819845200E0,9.837020552E0
9.784000684E0,-1.142572835E-1,-5.653043389E-1,9.750452995E0,9.767494937E0
9.786446934E0,-1.310070455E-1,-5.318048596E-1,9.709774971E0,9.725209984E0
9.788893913E0,-1.214357466E-1,-5.557330847E-1,9.771988869E0,9.788531675E0
9.791339226E0,-1.238285750E-1,-5.318048596E-1,9.760024071E0,9.775286174E0
9.793785476E0,-9.990034252E-2,-5.318048596E-1,9.738489151E0,9.753510518E0
9.796232455E0,-7.836493850E-2,-5.222335458E-1,9.721739769E0,9.736071748E0
9.798677767E0,-1.214357466E-1,-5.341976285E-1,9.764810562E0,9.780165595E0
9.801124017E0,-1.046859920E-1,-5.485545993E-1,9.776774406E0,9.792711019E0
9.803570215E0,-9.990034252E-2,-5.389832854E-1,9.764810562E0,9.780184475E0
9.806016309E0,-9.990034252E-2,-5.461617708E-1,9.740881920E0,9.756692746E0
9.808463340E0,-1.022931710E-1,-5.270192027E-1,9.728918076E0,9.743719005E0
9.810908705E0,-1.166501045E-1,-5.365904570E-1,9.748060226E0,9.763514467E0
9.813354903E0,-8.793623000E-2,-5.461617708E-1,9.786345482E0,9.801968341E0
9.815801882E0,-1.070788130E-1,-5.389832854E-1,9.762416840E0,9.777870494E0
9.818247194E0,-1.166501045E-1,-5.365904570E-1,9.736096382E0,9.751569583E0
9.820693444E0,-1.166501045E-1,-5.270192027E-1,9.728918076E0,9.743880305E0
9.823139642E0,-1.429711580E-1,-5.533402562E-1,9.750452995E0,9.767187917E0
9.825585736E0,-1.286142170E-1,-5.509474277E-1,9.760024071E0,9.776408060E0
9.828032767E0,-1.405783296E-1,-5.461617708E-1,9.757631302E0,9.773915468E0
9.830478132E0,-1.310070455E-1,-5.437689424E-1,9.728918076E0,9.744983039E0
9.832924330E0,-1.238285750E-1,-5.437689424E-1,9.709774971E0,9.725777510E0
9.835371309E0,-1.381855011E-1,-5.557330847E-1,9.764810562E0,9.781587796E0
9.837816674E0,-1.286142170E-1,-5.724828243E-1,9.781559944E0,9.799142470E0
9.840262871E0,-1.405783296E-1,-5.629115105E-1,9.757631302E0,9.774865741E0
9.842709069E0,-1.573280841E-1,-5.700899959E-1,9.728918076E0,9.746876507E0
9.845155267E0,-1.501496136E-1,-5.916253924E-1,9.721739769E0,9.740882385E0
9.847602194E0,-1.525424421E-1,-5.653043389E-1,9.769596100E0,9.787126552E0
9.850047559E0,-1.621137410E-1,-5.653043389E-1,9.798309326E0,9.815941907E0
9.852493757E0,-1.310070455E-1,-5.748756528E-1,9.762416840E0,9.780205898E0
9.854940736E0,-1.333998591E-1,-5.724828243E-1,9.740881920E0,9.758601984E0
9.857386101E0,-1.286142170E-1,-5.724828243E-1,9.724132538E0,9.741818712E0
9.859832299E0,-1.405783296E-1,-5.796613097E-1,9.748060226E0,9.766291398E0
9.862278496E0,-1.094716340E-1,-5.605186820E-1,9.740881920E0,9.757609636E0
9.864724694E0,-1.142572835E-1,-5.796613097E-1,9.731310844E0,9.749229339E0
9.867171674E0,-1.214357466E-1,-5.916253924E-1,9.733703613E0,9.752422944E0
9.869616986E0,-1.094716340E-1,-5.629115105E-1,9.764810562E0,9.781634767E0
9.872063236E0,-9.750752151E-2,-5.605186820E-1,9.781559944E0,9.798091847E0
9.874510215E0,-9.272187948E-2,-5.796613097E-1,9.750452995E0,9.768108220E0
9.876955528E0,-8.554340899E-2,-5.653043389E-1,9.736096382E0,9.752869292E0
9.879401726E0,-8.075776696E-2,-5.629115105E-1,9.733703613E0,9.750301391E0
9.881847924E0,-9.511470050E-2,-5.581258535E-1,9.769596100E0,9.785987903E0
9.884294121E0,-9.750752151E-2,-5.413761139E-1,9.767203331E0,9.782681469E0
9.886741101E0,-9.032905847E-2,-5.413761139E-1,9.731310844E0,9.746776810E0
9.889186413E0,-8.075776696E-2,-5.389832854E-1,9.733703613E0,9.748949217E0
9.891632663E0,-9.511470050E-2,-5.533402562E-1,9.740881920E0,9.757049391E0
9.894079642E0,-9.511470050E-2,-5.748756528E-1,9.745667458E0,9.763071393E0
9.896524955E0,-9.272187948E-2,-5.748756528E-1,9.750452995E0,9.767825397E0
9.898971205E0,-9.032905847E-2,-5.509474277E-1,9.740881920E0,9.756868503E0
9.901417299E0,-9.990034252E-2,-5.748756528E-1,9.733703613E0,9.751176756E0
9.903863549E0,-1.070788130E-1,-5.629115105E-1,9.779167175E0,9.795940276E0
9.906310528E0,-9.990034252E-2,-5.485545993E-1,9.771988869E0,9.787883258E0
9.908755840E0,-1.238285750E-1,-5.605186820E-1,9.736096382E0,9.753004023E0
9.911202090E0,-1.142572835E-1,-5.605186820E-1,9.740881920E0,9.757664500E0
9.913649069E0,-1.286142170E-1,-5.748756528E-1,9.745667458E0,9.763455220E0
9.916094382E0,-1.333998591E-1,-5.676971674E-1,9.745667458E0,9.763099395E0
9.918540632E0,-1.046859920E-1,-5.700899959E-1,9.769596100E0,9.786775246E0
9.920986726E0,-1.214357466E-1,-5.820540786E-1,9.740881920E0,9.759011946E0
9.923432976E0,-1.333998591E-1,-5.533402562E-1,9.748060226E0,9.764663801E0
9.925879955E0,-1.142572835E-1,-5.748756528E-1,9.736096382E0,9.753722854E0
9.928325267E0,-1.333998591E-1,-5.700899959E-1,9.719346046E0,9.736964912E0
9.930771517E0,-1.262213886E-1,-5.940182209E-1,9.771988869E0,9.790840410E0
9.933218496E0,-1.118644550E-1,-5.653043389E-1,9.767203331E0,9.784188447E0
9.935663809E0,-1.166501045E-1,-5.724828243E-1,9.745667458E0,9.763164345E0
9.938110059E0,-1.333998591E-1,-5.533402562E-1,9.752845764E0,9.769441205E0
9.940556257E0,-1.286142170E-1,-5.629115105E-1,9.748060226E0,9.765146653E0
9.943002351E0,-1.310070455E-1,-5.533402562E-1,9.762416840E0,9.778963689E0
9.945449382E0,-1.142572835E-1,-5.581258535E-1,9.750452995E0,9.767082103E0
9.947894746E0,-1.357926875E-1,-5.198407173E-1,9.733703613E0,9.748520916E0
9.950340944E0,-9.750752151E-2,-5.437689424E-1,9.743274689E0,9.758923816E0
9.952787924E0,-1.070788130E-1,-5.581258535E-1,9.733703613E0,9.750279810E0
